"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"521","b167",136.747003887285,40.0698871224383,18857.3849702405,138108.96643386,3.04917886002944e-06,1.3044552168554e-08,18857.3849702405,40.0698871224383,0
"522","b168",73710.6765296418,8979.24275153421,19200.251083166,224837.298742471,4.96397269470541e-06,3.86393366726664e-06,19200.251083166,8979.24275153421,0
"523","b169",30664,966.312426675083,55297,691807,1.52737605246695e-05,3.42471748456916e-07,55297,966.312426675083,0
"524","b17",20337.2288849411,6009.54870827647,69151.3355422433,145318.47692956,3.20835090774133e-06,2.45501939404494e-06,69151.3355422433,6009.54870827647,0
"525","b170",3393660,1195454.51254838,5715506.4,31934548.8,0.000705053072366384,0.451382432586426,5715506.4,1861759522.51162,222
"526","b171",1192633,998038.284231456,2450326,20981892,0.000463239593936572,0.450853498825744,2450326,1859279216.42547,222
"527","b172",348176,123488.42609151,610580,6284341,0.000138746094632407,0.451043248066375,610580,1858967338.8849,222
"528","b173",151810.690144371,6032.38933820107,811481.348577151,3285003.79704581,7.25265302587394e-05,1.89845714548115e-06,811481.348577151,6032.38933820107,0
"529","b174",2337755,392450.986660577,406189,4878674,0.00010771168599614,0.45084957614107,406189,1858506299.23453,221
"530","b175",69978,3726124.52495659,466215,8691024,0.000191881000467117,0.45217818380819,466215,1866453276.81464,222
"531","b176",51629,1737.26168882672,111185,1128944,2.49249000107869e-05,3.04181165128329e-07,111185,1737.26168882672,0
"532","b177",566768,49361.0593431932,329630,2416369,5.33487539808575e-05,0.450903944713335,329630,1858506337.56662,221
"533","b178",114365.890309627,22477.2242503275,75567.381380112,1111557.20448061,2.45410331938068e-05,0.450932718802566,75567.381380112,1858506109.1405,221
"534","b179",79921,16206.0397122957,177055,608317,1.34304628040557e-05,0.450955287055916,177055,1858519470.69274,222
"535","b18",19425.6268407354,847.922795926896,56319.9450278868,105938.5337327,2.33891792735239e-06,2.3853406923839e-07,56319.9450278868,847.922795926896,0
"536","b180",132677.721652753,14583.6434929952,31377.1898974955,379975.890732326,8.38913274973153e-06,4.74763249945464e-06,31377.1898974955,14583.6434929952,0
"537","b181",2014.67547289443,6368.5391679178,5142.18577618092,40503.1835570115,8.94231955063369e-07,0.450957254867242,5142.18577618092,1858512421.80611,222
"538","b182",18940746.0080943,1877704.15348484,2704910.6228266,47831773.2475334,0.00105603304108388,0.449900911990176,2704910.6228266,1858503972.66113,221
"539","b183",6166445.89951256,8092586.38640678,4078172.7812431,47297863.3562561,0.00104424534332841,0.452391399595327,4078172.7812431,1874153415.32571,222
"540","b184",8939849.22653154,2303916.84628996,3095827.82673931,35375806.978373,0.00078102939715065,0.450811725022189,3095827.82673931,1861408795.4289,222
"541","b185",259184.499607508,54.8218782950817,1388504.0546763,9744295.90632829,0.000215135207008278,2.14031895787344e-08,1388504.0546763,54.8218782950817,0
"542","b186",2089604.07627983,812542.469150553,808470.20500792,6810238.11829296,0.000150356885858025,0.450806727434826,808470.20500792,1858504918.07137,221
"543","b187",80777.9163779772,4739.13209109663,60925.7381535468,4146112.23750723,9.15381391400881e-05,2.86546621367912e-06,60925.7381535468,4739.13209109663,0
"544","b188",1869487.10885905,600930.018931538,667984.337910061,4835292.16002407,0.000106753898875003,0.450850581416502,667984.337910061,1858506621.92252,221
"545","b189",141546.405757181,1104.88013515908,265395.258579601,5482240.86316354,0.000121037274966164,4.70229166474128e-07,265395.258579601,1104.88013515908,0
"546","b19",21508.6951505887,30418.9035551846,45621.5237314604,53745.2271051436,1.18659066495126e-06,0.450956529628678,45621.5237314604,1858525074.5535,222
"547","b190",74063.8986946692,147662.729187803,325760.506827487,2846292.85099862,6.2840641088095e-05,0.451044393835441,325760.506827487,1858881358.53272,222
"548","b191",705619.132944445,167.206728799999,79803.6942602107,1153016.75354771,2.54563798496106e-05,3.5480363104578e-08,79803.6942602107,167.206728799999,0
"549","b192",152504.300494023,53075.3903072961,258037.761844103,2193780.50850087,4.84344306006298e-05,0.450943589845288,258037.761844103,1858543063.76521,222
"550","b193",34413.3063898346,356.907075502211,46568.9363822708,246401.154076279,5.4400609134676e-06,1.74942289722646e-07,46568.9363822708,356.907075502211,0
"551","b194",81355.3529883254,6411.44296659084,70828.084501091,421517.438969911,9.30628978862371e-06,2.68082030207114e-06,70828.084501091,6411.44296659084,0
"552","b195",44855825.9402674,22842711.158763,22876034.7255037,452791945.592625,0.00999677040631409,0.440960234612727,22876034.7255037,1858504379.9183,221
"553","b196",6172972.87533686,1252607.46735545,11442583.8664781,181043472.421351,0.00399708971189698,0.450752353582942,11442583.8664781,1863588829.60137,222
"554","b197",1598679.23098137,1252607.46735545,10784335.7852347,181045218.437481,0.00399712826055615,0.450502259452315,10784335.7852347,1859614763.67708,222
"555","b198",1266130.31256501,65200480.4980295,3830759.39057805,95326436.829806,0.00210462335276817,0.451359770658532,3830759.39057805,1909634254.85978,226
"556","b199",4002271.89817809,403836.358947693,6161287.99815503,111073353.385059,0.0024522848139371,0.449419219667227,6161287.99815503,1858697221.95755,222
"557","b2",163908.561613771,38635.8704304113,113582.235115654,1176266.38644432,2.59696867764694e-05,2.33607713873216e-05,113582.235115654,38635.8704304113,0
"558","b20",74107,112125.152134928,84931,1021871,2.25609352624424e-05,0.45094480580096,84931,1858556024.44437,222
"559","b200",1752194.34154271,1688983.97073629,5010529.05914399,75593902.6840821,0.00166896716385038,0.450421091783949,5010529.05914399,1859652118.73844,222
"560","b201",6207758.88901612,718140.297374146,3040217.01020703,56161146.0770922,0.00123992948318315,0.449717269052446,3040217.01020703,1858505693.13838,221
"561","b202",2430723.07168788,3782368.58038153,2942977.34262486,20644357.4927064,0.000455787484846588,0.451576167420072,2942977.34262486,1865103044.61667,223
"562","b203",1676041.1764611,560518.094859862,1643941.34144434,16999213.0477064,0.000375309745634989,0.450633246843155,1643941.34144434,1858613358.12286,222
"563","b204",193001.93689996,184707.640655163,1210929.34105083,9588583.35362697,0.000211697375010849,0.451049590000411,1210929.34105083,1858939533.59364,222
"564","b205",807957.010948887,195682.603761851,762549.175293478,5453934.28770947,0.000120412320528353,0.450952052173075,762549.175293478,1858721804.48247,222
"565","b206",162725.614268228,150419.733088655,472005.778638622,2952051.92569142,6.5175596906941e-05,0.450987784876365,472005.778638622,1858708481.52889,222
"566","b207",156809.171455159,91305.5762528652,468690.899860176,2650426.56465553,5.85162923138548e-05,0.450969885377447,468690.899860176,1858599146.38934,222
"567","b208",444812.248948897,9053.68388522973,179881.700149823,2399607.72115092,5.29786973621356e-05,3.40531129268087e-06,179881.700149823,9053.68388522973,0
"568","b209",245891.451675072,41308.020517987,371660.082669019,2508185.74886745,5.53758902115623e-05,0.450920633485924,371660.082669019,1858520158.96085,222
"569","b21",317523,23691.4598870469,57971,667725,1.47420765420629e-05,0.450948952588639,57971,1858516961.89187,222
"570","b210",97274.184977978,2894.38001466562,385666.892686711,2603856.41949286,5.7488113580749e-05,8.60078426664931e-07,385666.892686711,2894.38001466562,0
"571","b211",77634.1896871769,8053.49765388164,323402.882997373,1864329.67566199,4.11607934078376e-05,4.86946237951386e-06,323402.882997373,8053.49765388164,0
"572","b212",61830.9976889445,450353.247788148,198935.436947536,1328316.82599994,2.9326666398594e-05,0.451120844258113,198935.436947536,1859255063.98718,222
"573","b213",121784.222183875,34404.7135184906,182501.93312615,1259689.93060383,2.78115172806583e-05,0.450952323691787,182501.93312615,1858532302.25915,222
"574","b214",33011.9269816132,970.655580041718,163664.030783969,1003981.43607988,2.21659682915869e-05,3.44011009762294e-07,163664.030783969,970.655580041718,0
"575","b215",8474.75937122518,17604.3121849888,112551.288885162,1067985.68661571,2.35790583517414e-05,7.66514592695197e-06,112551.288885162,17604.3121849888,0
"576","b216",114326.718672135,14903.1980570575,110077.184028075,745858.335556226,1.64671094721712e-05,3.42537176675204e-06,110077.184028075,14903.1980570575,0
"577","b217",35712.4766999482,6200.02607443564,78591.8123803549,823083.285924172,1.81720870142451e-05,0.450953338783174,78591.8123803549,1858516671.09209,222
"578","b218",9355.42304572277,11313.1548968083,116378.690552412,751080.669802907,1.65824085117351e-05,4.62164731958124e-06,116378.690552412,11313.1548968083,0
"579","b219",197454.009415172,1326.90432892245,76912.2791716326,817245.951072714,1.80432099508105e-05,3.41564076908926e-07,76912.2791716326,1326.90432892245,0
"580","b22",262809,3187.43055523549,16720,329468,7.2740162105064e-06,1.19887036061499e-06,16720,3187.43055523549,0
"581","b220",43870.1326800664,4551.67026091067,62744.0298163251,341507.995800427,7.53983603102534e-06,4.18062230915e-06,62744.0298163251,9647.42404607647,0
"582","b221",69963.6722075015,6630.94787152421,49518.763480485,373996.252251787,8.25711389739866e-06,1.76385712781317e-06,49518.763480485,6630.94787152421,0
"583","b222",37553.7178641525,1437.12701469019,55521.2983196869,372817.28843682,8.23108465661755e-06,5.12777145233674e-07,55521.2983196869,1437.12701469019,0
"584","b223",7202.45084773644,7856.563947399,46546.1038636397,432542.187745439,9.54969491843889e-06,2.48895236088524e-06,46546.1038636397,7856.563947399,0
"585","b224",27922.8271965913,4175.76576004576,46951.8511506089,349336.59489439,7.7126763575974e-06,1.35939974410548e-06,46951.8511506089,4175.76576004576,0
"586","b225",72445.1640559104,5355.11087909655,44738.0370059171,314813.692415126,6.95047744217041e-06,1.57231343793908e-06,44738.0370059171,5355.11087909655,0
"587","b226",3811.95613994062,991.910125249491,13317.8051907629,90740.4583082687,2.00337381682933e-06,3.73081586860693e-07,13317.8051907629,991.910125249491,0
"588","b227",199000,129541.883286152,1538000,8857000,0.000195545429530198,0.450940230424233,1538000,1858623335.77686,222
"589","b228",172300,850424.958113687,958600,5081700,0.000112194107400204,9.64420634412744e-05,958600,868743.580863141,1
"590","b229",31287,3502.5324334991,38438,326202,7.20190924733088e-06,1.24972849579701e-06,38438,3502.5324334991,0
"591","b23",2433137,18318.6227494542,118505,3866548,8.53659014857319e-05,1.10761619555425e-05,118505,18318.6227494542,0
"592","b230",8530,809.461713939417,19944,103935,2.29468377760202e-06,2.15319867006542e-07,19944,809.461713939417,0
"593","b231",95761,49.7160741260369,26125,205011,4.52624636484311e-06,1.14268116154054e-08,26125,49.7160741260369,0
"594","b232",82843.4959673453,33903.5388662241,262476.187355156,1875605.58214246,4.14097436140097e-05,0.450954330072844,262476.187355156,1858538171.41291,222
"595","b233",3615,385.824744273892,2559,24570,5.42458078757701e-07,2.14113789903801e-07,2559,385.824744273892,0
"596","b234",13388000,27997151.9969202,31747000,548296000,0.0121053152116619,0.471658244507832,31747000,1970188887.06841,232
"597","b235",9294000,9827677.46984405,4793000,60295000,0.00133119698244589,0.449626159430495,4793000,1858506765.2407,221
"598","b236",647600,5292031.01147797,1247500,23844700,0.000526444857572396,0.453567580128841,1247500,1872761206.78238,222
"599","b237",5139778,1987242.51224919,360940,13744387,0.00030344948171438,0.450653621987799,360940,1858504830.7534,221
"600","b238",33181,159972.322009664,984565,10308585,0.000227593618795704,0.450949432445367,984565,1858659622.97,222
"601","b239",49910,528295.607738398,486499,8951979,0.000197642382149747,0.451272695521562,486499,1859860345.26254,222
"602","b24",40820,1532.0953547573,33388,127785,2.8212456489236e-06,6.75850521026057e-07,33388,1532.0953547573,0
"603","b240",25737,7078.58863859305,422200,5256546,0.000116054368907671,2.66242980568034e-06,422200,7078.58863859305,0
"604","b241",92984,144521.126352408,219000,5118751,0.000113012121819254,0.450971886443791,219000,1858753621.34252,222
"605","b242",11124,796903.153524622,234442,5322299,0.000117506067973709,0.45179870306918,234442,1862652409.14674,222
"606","b243",378729,266850.677758305,402600,3007611,6.64022338099523e-05,0.450927659237048,402600,1858653428.87004,222
"607","b244",73847,25203.2486763161,250255,2485083,5.48658261999766e-05,0.45094114706483,250255,1858524401.21983,222
"608","b245",234444,127596.654357672,273500,1542735,3.4060604970788e-05,0.450956038491268,273500,1858629264.72988,222
"609","b246",16399,65733.0527113744,106071,2676666,5.9095608296136e-05,0.45098026256704,106071,1858637520.16712,222
"610","b247",375212,91255.604624331,243542,1512155,3.33854577160705e-05,0.450954738837166,243542,1858589291.27385,222
"611","b248",59227,369719.53716264,73943,1523377,3.36332177714152e-05,0.450940418402204,73943,1858691707.65509,222
"612","b249",66979,20485.1232191156,155132,984230,2.17298947845215e-05,8.81512611638908e-06,155132,20485.1232191156,0
"613","b25",11615,23833.6058454636,10333,101092,2.23191583629522e-06,5.47794911202208e-06,10333,23833.6058454636,0
"614","b250",114741,210822.062671054,204396,1199056,2.64728373660112e-05,0.450954806314974,204396,1858692694.53819,222
"615","b251",64980,3545.94647005987,62252,323648,7.14552186706441e-06,1.45899944794741e-06,62252,3545.94647005987,0
"616","b252",35725,10506.196847705,47432,209348,4.62199893657986e-06,4.29198901129583e-06,47432,10506.196847705,0
"617","b253",34948,4907.88681055482,41192,182999,4.04026397861541e-06,2.96750197417519e-06,41192,4907.88681055482,0
"618","b254",13875,14328.7327442407,25015,197244,4.35476602712593e-06,0.450956900623298,25015,1858518629.14725,222
"619","b255",10530,12605.4755833368,16725,110956,2.44969387817011e-06,1.01052708122205e-05,16725,46463.4856941427,0
"620","b256",11031,6163.39273883629,13581,122580,2.70632931599996e-06,1.63948570016573e-06,13581,6163.39273883629,0
"621","b257",8147,2100.67918842409,13160,62464,1.37908430734721e-06,5.90954220580241e-07,13160,2100.67918842409,0
"622","b258",358,4508.75776475424,14466,52041,1.14896462664345e-06,1.42837038664465e-06,14466,4508.75776475424,0
"623","b259",2059052,1523718.54638027,566000,8578444,0.000189395451809952,0.45085017358667,566000,1859168622.07587,222
"624","b26",9125673,11448268.8369985,20309000,202371117,0.00446796285404436,0.452812600213488,20309000,1877719102.99017,225
"625","b260",123042,141906.480989217,59567,760492,1.6790192479878e-05,0.450940117696677,59567,1858503720.62359,221
"626","b261",20405000,54599453.0127267,94658000,1844957000,0.0407330821982325,0.476660089117187,94658000,1985389331.80912,235
"627","b262",92074000,64322096.5231496,97172000,1655433000,0.0365487588397272,0.445864036314801,97172000,1938614217.33374,230
"628","b263",394053000,90171654.1631042,54245000,1485577000,0.0327986668810187,0.418158268536104,54245000,1858503907.38682,221
"629","b264",92249000,64587482.3272872,74047000,1188649000,0.0262430709343615,0.434592488092387,74047000,1887604930.95132,226
"630","b265",60866000,65978832.17642,60614000,1211091000,0.0267385468889191,0.449651024396191,60614000,1925077956.75265,230
"631","b266",123011000,85620882.8145814,33048543.6,733721000,0.0161991405781107,0.434758213238262,33048543.6,1858506746.70829,221
"632","b267",37611000,33993190.6270787,40296000,578209000,0.0127657363964352,0.452373721032247,40296000,1899903995.34986,224
